,symbol,date,Ra
18607,TFII.TO,15-10-2021,0.01142608
18608,TFII.TO,18-10-2021,0.01923771
18609,TFII.TO,19-10-2021,-0.005262572
18610,TFII.TO,20-10-2021,0.010712134
18611,TFII.TO,21-10-2021,0.021856068
18612,TFII.TO,22-10-2021,0.022962535
18613,TFII.TO,25-10-2021,0.000683568
18614,TFII.TO,26-10-2021,-0.018342839
18615,TFII.TO,27-10-2021,-0.006913712
18616,TFII.TO,28-10-2021,0.037885731
18617,TFII.TO,29-10-2021,-0.076971913
18618,TFII.TO,01-11-2021,-0.036813003
18619,TFII.TO,02-11-2021,-0.008808645
18620,TFII.TO,03-11-2021,0.044382098
18621,TFII.TO,04-11-2021,0.034633331
18622,TFII.TO,05-11-2021,0.000634072
18623,TFII.TO,08-11-2021,0.006808723
18624,TFII.TO,09-11-2021,-0.007513233
18625,NWC.TO,02-07-2021,0
18626,NWC.TO,05-07-2021,-0.00756409
18627,NWC.TO,06-07-2021,-0.004792231
18628,NWC.TO,07-07-2021,0.010680384
18629,NWC.TO,08-07-2021,0.006964779
18630,NWC.TO,09-07-2021,0.004432068
18631,NWC.TO,12-07-2021,-0.009162926
18632,NWC.TO,13-07-2021,-0.006436248
18633,NWC.TO,14-07-2021,-0.008457893
18634,NWC.TO,15-07-2021,0.00536492
18635,NWC.TO,16-07-2021,0.015647233
18636,NWC.TO,19-07-2021,-0.002776206
18637,NWC.TO,20-07-2021,0.015174698
18638,NWC.TO,21-07-2021,-0.018516503
18639,NWC.TO,22-07-2021,-0.005874975
18640,NWC.TO,23-07-2021,0.004199974
18641,NWC.TO,26-07-2021,0.005850424
18642,NWC.TO,27-07-2021,-0.004733408
18643,NWC.TO,28-07-2021,0.000557984
18644,NWC.TO,29-07-2021,0.005285899
18645,NWC.TO,30-07-2021,0.008839888
18646,NWC.TO,03-08-2021,0.005485499
18647,NWC.TO,04-08-2021,-0.010172042
18648,NWC.TO,05-08-2021,-0.003598498
18649,NWC.TO,06-08-2021,0.002492711
18650,NWC.TO,09-08-2021,-0.006104431
18651,NWC.TO,10-08-2021,-0.00614181
18652,NWC.TO,11-08-2021,-0.000840476
18653,NWC.TO,12-08-2021,0.010871271
18654,NWC.TO,13-08-2021,0.004977847
18655,NWC.TO,16-08-2021,0.000275813
18656,NWC.TO,17-08-2021,0.003853632
18657,NWC.TO,18-08-2021,-0.002751086
18658,NWC.TO,19-08-2021,0.000275516
18659,NWC.TO,20-08-2021,0.014219507
18660,NWC.TO,23-08-2021,0.002440578
18661,NWC.TO,24-08-2021,-0.01858982
18662,NWC.TO,25-08-2021,0.005503502
18663,NWC.TO,26-08-2021,0.001645258
18664,NWC.TO,27-08-2021,-0.014626953
18665,NWC.TO,30-08-2021,0.003884556
18666,NWC.TO,31-08-2021,-0.008342642
18667,NWC.TO,01-09-2021,0.003623575
18668,NWC.TO,02-09-2021,-0.012036516
18669,NWC.TO,03-09-2021,-0.003950322
18670,NWC.TO,07-09-2021,-0.014523965
18671,NWC.TO,08-09-2021,-0.005176848
18672,NWC.TO,09-09-2021,-0.004045057
18673,NWC.TO,10-09-2021,0.025440858
18674,NWC.TO,13-09-2021,-0.020819319
18675,NWC.TO,14-09-2021,0
18676,NWC.TO,15-09-2021,-0.004621539
18677,NWC.TO,16-09-2021,0.005485741
18678,NWC.TO,17-09-2021,-0.001440684
18679,NWC.TO,20-09-2021,-0.003755592
18680,NWC.TO,21-09-2021,0.003755592
18681,NWC.TO,22-09-2021,-0.004334694
18682,NWC.TO,23-09-2021,-0.006974661
18683,NWC.TO,24-09-2021,0.008421716
18684,NWC.TO,27-09-2021,-0.00550972
18685,NWC.TO,28-09-2021,-0.010638398
18686,NWC.TO,29-09-2021,0.012693897
18687,NWC.TO,30-09-2021,-0.007951743
18688,NWC.TO,01-10-2021,-0.016095758
18689,NWC.TO,04-10-2021,-0.004517339
18690,NWC.TO,05-10-2021,0.002712888
18691,NWC.TO,06-10-2021,-0.000301129
18692,NWC.TO,07-10-2021,0.006602695
18693,NWC.TO,08-10-2021,0.006856488
18694,NWC.TO,12-10-2021,-0.007454932
18695,NWC.TO,13-10-2021,0.006860549
18696,NWC.TO,14-10-2021,0
18697,NWC.TO,15-10-2021,0.005040841
18698,NWC.TO,18-10-2021,0.002658427
18699,NWC.TO,19-10-2021,0.000294883
18700,NWC.TO,20-10-2021,-0.008886285
18701,NWC.TO,21-10-2021,-0.006567247
18702,NWC.TO,22-10-2021,-0.000898817
18703,NWC.TO,25-10-2021,0.012215227
18704,NWC.TO,26-10-2021,-0.003559719
18705,NWC.TO,27-10-2021,-0.020111798
18706,NWC.TO,28-10-2021,0.008454097
18707,NWC.TO,29-10-2021,0.011063142
18708,NWC.TO,01-11-2021,0.006224979
18709,NWC.TO,02-11-2021,0.021342719
18710,NWC.TO,03-11-2021,0.015499765
18711,NWC.TO,04-11-2021,-0.005712698
18712,NWC.TO,05-11-2021,0.006566733
18713,NWC.TO,08-11-2021,0.015530455
18714,NWC.TO,09-11-2021,0.006702092
18715,TRI.TO,02-07-2021,0
18716,TRI.TO,05-07-2021,-0.001217549
18717,TRI.TO,06-07-2021,0.008733648
18718,TRI.TO,07-07-2021,0.014388714
18719,TRI.TO,08-07-2021,-0.003896385
18720,TRI.TO,09-07-2021,0.006353708
18721,TRI.TO,12-07-2021,-0.000712739
18722,TRI.TO,13-07-2021,0.002769056
18723,TRI.TO,14-07-2021,0.000947635
18724,TRI.TO,15-07-2021,0.004881881
18725,TRI.TO,16-07-2021,0.013497367
18726,TRI.TO,19-07-2021,-0.005673234
18727,TRI.TO,20-07-2021,0.01346979
18728,TRI.TO,21-07-2021,0.000999065
18729,TRI.TO,22-07-2021,0.000460995
18730,TRI.TO,23-07-2021,0.008562653
18731,TRI.TO,26-07-2021,-0.007718379
18732,TRI.TO,27-07-2021,0.008935767
18733,TRI.TO,28-07-2021,-0.005795467
18734,TRI.TO,29-07-2021,0.005186897
18735,TRI.TO,30-07-2021,0.005765456
18736,TRI.TO,03-08-2021,-0.001589704
18737,TRI.TO,04-08-2021,0.00566615
18738,TRI.TO,05-08-2021,0.054035411
18739,TRI.TO,06-08-2021,0.004344403
18740,TRI.TO,09-08-2021,-0.007776129
18741,TRI.TO,10-08-2021,0.014080776
18742,TRI.TO,11-08-2021,0.007807883
18743,TRI.TO,12-08-2021,-7.01E-05
18744,TRI.TO,13-08-2021,0.005381058
18745,TRI.TO,16-08-2021,0.013568
18746,TRI.TO,17-08-2021,0.002129162
18747,TRI.TO,18-08-2021,-0.016235703
18748,TRI.TO,19-08-2021,0.012448577
18749,TRI.TO,20-08-2021,0.011134048
18750,TRI.TO,23-08-2021,-0.007822131
18751,TRI.TO,24-08-2021,-0.010177756
18752,TRI.TO,25-08-2021,0.003334703
18753,TRI.TO,26-08-2021,0.005464346
18754,TRI.TO,27-08-2021,0.003717962
18755,TRI.TO,30-08-2021,0.006439355
18756,TRI.TO,31-08-2021,0.006601513
18757,TRI.TO,01-09-2021,0.019347692
18758,TRI.TO,02-09-2021,-0.002731598
18759,TRI.TO,03-09-2021,-0.007231416
18760,TRI.TO,07-09-2021,0.00120896
18761,TRI.TO,08-09-2021,0.014525795
18762,TRI.TO,09-09-2021,-0.008236583
18763,TRI.TO,10-09-2021,0.002930453
18764,TRI.TO,13-09-2021,0.002457638
18765,TRI.TO,14-09-2021,-0.002590617
18766,TRI.TO,15-09-2021,-0.000731909
18767,TRI.TO,16-09-2021,-0.003600798
18768,TRI.TO,17-09-2021,-0.002541482
18769,TRI.TO,20-09-2021,-0.007798993
18770,TRI.TO,21-09-2021,0.005720588
18771,TRI.TO,22-09-2021,-0.002889741
18772,TRI.TO,23-09-2021,-0.032074463
18773,TRI.TO,24-09-2021,0.011882642
18774,TRI.TO,27-09-2021,-0.018017296
18775,TRI.TO,28-09-2021,-0.011109655
18776,TRI.TO,29-09-2021,0.000848221
18777,TRI.TO,30-09-2021,-0.010653535
18778,TRI.TO,01-10-2021,-0.005584967
18779,TRI.TO,04-10-2021,-0.0113372
18780,TRI.TO,05-10-2021,0.008748968
18781,TRI.TO,06-10-2021,0.012803643
18782,TRI.TO,07-10-2021,0.012641885
18783,TRI.TO,08-10-2021,-0.003867343
18784,TRI.TO,12-10-2021,0.011557446
18785,TRI.TO,13-10-2021,0.002851381
18786,TRI.TO,14-10-2021,0.005747316
18787,TRI.TO,15-10-2021,-0.004844966
18788,TRI.TO,18-10-2021,0.008566515
18789,TRI.TO,19-10-2021,0.00158103
18790,TRI.TO,20-10-2021,-0.000824617
18791,TRI.TO,21-10-2021,0.008623736
18792,TRI.TO,22-10-2021,0.002246384
18793,TRI.TO,25-10-2021,0.00217342
18794,TRI.TO,26-10-2021,-0.004079219
18795,TRI.TO,27-10-2021,-0.004506212
18796,TRI.TO,28-10-2021,0.004846797
18797,TRI.TO,29-10-2021,0.013729899
18798,TRI.TO,01-11-2021,-0.014070484
18799,TRI.TO,02-11-2021,-0.003138553
18800,TRI.TO,03-11-2021,-0.022600311
18801,TRI.TO,04-11-2021,0.035096167
18802,TRI.TO,05-11-2021,-0.008471994
18803,TRI.TO,08-11-2021,0.018544625
18804,TRI.TO,09-11-2021,0.002469018
18805,TLRY.TO,02-07-2021,0
18806,TLRY.TO,05-07-2021,0.007508201
18807,TLRY.TO,06-07-2021,-0.024610707
18808,TLRY.TO,07-07-2021,-0.028677541
18809,TLRY.TO,08-07-2021,0.002954163
18810,TLRY.TO,09-07-2021,-0.009881553
18811,TLRY.TO,12-07-2021,0.003469644
18812,TLRY.TO,13-07-2021,0.011805449
18813,TLRY.TO,14-07-2021,-0.083062797
18814,TLRY.TO,15-07-2021,-0.034598045
18815,TLRY.TO,16-07-2021,-0.035838045
18816,TLRY.TO,19-07-2021,-0.012622141
18817,TLRY.TO,20-07-2021,0.034613384
18818,TLRY.TO,21-07-2021,0.022609179
18819,TLRY.TO,22-07-2021,-0.050891607
18820,TLRY.TO,23-07-2021,-0.018529713
18821,TLRY.TO,26-07-2021,0.00408277
18822,TLRY.TO,27-07-2021,-0.069283888
18823,TLRY.TO,28-07-2021,0.223767075
18824,TLRY.TO,29-07-2021,-0.044361034
18825,TLRY.TO,30-07-2021,-0.051348233
18826,TLRY.TO,03-08-2021,-0.02107671
18827,TLRY.TO,04-08-2021,-0.019242246
18828,TLRY.TO,05-08-2021,0.032052224
18829,TLRY.TO,06-08-2021,0.001106195
18830,TLRY.TO,09-08-2021,0.019705125
18831,TLRY.TO,10-08-2021,0.001624642
18832,TLRY.TO,11-08-2021,-0.033006352
18833,TLRY.TO,12-08-2021,-0.014080774
18834,TLRY.TO,13-08-2021,-0.055991243
18835,TLRY.TO,16-08-2021,-0.011463172
18836,TLRY.TO,17-08-2021,0.003029448
18837,TLRY.TO,18-08-2021,0.017986036
18838,TLRY.TO,19-08-2021,-0.035070099
18839,TLRY.TO,20-08-2021,0.010407195
18840,TLRY.TO,23-08-2021,0.02999625
18841,TLRY.TO,24-08-2021,0.025096152
18842,TLRY.TO,25-08-2021,-0.018615953
18843,TLRY.TO,26-08-2021,-0.011219545
18844,TLRY.TO,27-08-2021,0.007100563
18845,TLRY.TO,30-08-2021,-0.025680599
18846,TLRY.TO,31-08-2021,0.044372849
18847,TLRY.TO,01-09-2021,-0.006968727
18848,TLRY.TO,02-09-2021,0.011011412
18849,TLRY.TO,03-09-2021,-0.017442361
18850,TLRY.TO,07-09-2021,-0.011799488
18851,TLRY.TO,08-09-2021,-0.035642553
18852,TLRY.TO,09-09-2021,0.000614817
18853,TLRY.TO,10-09-2021,-0.031847837
18854,TLRY.TO,13-09-2021,-0.017926216
18855,TLRY.TO,14-09-2021,-0.038187655
18856,TLRY.TO,15-09-2021,0.019934215
18857,TLRY.TO,16-09-2021,0.002628122
18858,TLRY.TO,17-09-2021,0.013685453
18859,TLRY.TO,20-09-2021,-0.070380797
18860,TLRY.TO,21-09-2021,-0.002781643
18861,TLRY.TO,22-09-2021,0.034226476
18862,TLRY.TO,23-09-2021,0.023937313
18863,TLRY.TO,24-09-2021,-0.029335437
18864,TLRY.TO,27-09-2021,0.040443032
18865,TLRY.TO,28-09-2021,-0.043153061
18866,TLRY.TO,29-09-2021,-0.038732366
18867,TLRY.TO,30-09-2021,0.011220314
18868,TLRY.TO,01-10-2021,-0.016169069
18869,TLRY.TO,04-10-2021,-0.041974324
18870,TLRY.TO,05-10-2021,0.031286655
18871,TLRY.TO,06-10-2021,-0.026126305
18872,TLRY.TO,07-10-2021,0.014598799
18873,TLRY.TO,08-10-2021,-0.055114468
18874,TLRY.TO,12-10-2021,-0.018547672
18875,TLRY.TO,13-10-2021,-0.000780336
18876,TLRY.TO,14-10-2021,0.005449605
18877,TLRY.TO,15-10-2021,-0.015649772
18878,TLRY.TO,18-10-2021,-0.015898586
18879,TLRY.TO,19-10-2021,0.145874771
18880,TLRY.TO,20-10-2021,-0.010442142
18881,TLRY.TO,21-10-2021,0.000699545
18882,TLRY.TO,22-10-2021,-0.040676317
18883,TLRY.TO,25-10-2021,-0.005111366
18884,TLRY.TO,26-10-2021,-0.031229304
18885,TLRY.TO,27-10-2021,-0.039281138
18886,TLRY.TO,28-10-2021,0.017134376
18887,TLRY.TO,29-10-2021,-0.01792023
18888,TLRY.TO,01-11-2021,0.045340074
18889,TLRY.TO,02-11-2021,-0.02896544
18890,TLRY.TO,03-11-2021,0.039428913
18891,TLRY.TO,04-11-2021,0.001485884
18892,TLRY.TO,05-11-2021,-0.013453118
18893,TLRY.TO,08-11-2021,0.147355637
18894,TLRY.TO,09-11-2021,-0.000649562
18895,X.TO,02-07-2021,0
18896,X.TO,05-07-2021,-0.005912012
18897,X.TO,06-07-2021,0.001769598
18898,X.TO,07-07-2021,-0.003002406
18899,X.TO,08-07-2021,-0.004172061
18900,X.TO,09-07-2021,0.001160614
18901,X.TO,12-07-2021,-0.000618894
18902,X.TO,13-07-2021,0.005863878
18903,X.TO,14-07-2021,0.000307592
18904,X.TO,15-07-2021,0.007203122
18905,X.TO,16-07-2021,0.006317352
18906,X.TO,19-07-2021,-0.001366727
18907,X.TO,20-07-2021,0.015903822
18908,X.TO,21-07-2021,-0.00202088
18909,X.TO,22-07-2021,0.006720935
18910,X.TO,23-07-2021,0.00230447
18911,X.TO,26-07-2021,-0.002751198
18912,X.TO,27-07-2021,0.002231427
18913,X.TO,28-07-2021,-0.004915538
18914,X.TO,29-07-2021,0.016291786
18915,X.TO,30-07-2021,0.006370205
18916,X.TO,03-08-2021,-0.009239001
18917,X.TO,04-08-2021,0.001913408
18918,X.TO,05-08-2021,0.043098723
18919,X.TO,06-08-2021,-0.009694663
18920,X.TO,09-08-2021,-0.008282845
18921,X.TO,10-08-2021,-0.000789024
18922,X.TO,11-08-2021,-0.010314316
18923,X.TO,12-08-2021,-0.000144921
18924,X.TO,13-08-2021,0.002390032
18925,X.TO,16-08-2021,-0.004567726
18926,X.TO,17-08-2021,0.004784748
18927,X.TO,18-08-2021,-0.005584434
18928,X.TO,19-08-2021,0.014665549
18929,X.TO,20-08-2021,0.008039589
18930,X.TO,23-08-2021,-0.006383377
18931,X.TO,24-08-2021,0.002730589
18932,X.TO,25-08-2021,-0.005612743
18933,X.TO,26-08-2021,-0.001299851
18934,X.TO,27-08-2021,-0.002604564
18935,X.TO,30-08-2021,0.000217453
18936,X.TO,31-08-2021,0.005273225
18937,X.TO,01-09-2021,0.014306383
18938,X.TO,02-09-2021,-0.004698595
18939,X.TO,03-09-2021,-0.002572075
18940,X.TO,07-09-2021,-0.001861764
18941,X.TO,08-09-2021,0.005289799
18942,X.TO,09-09-2021,-0.004645045
18943,X.TO,10-09-2021,0.004858842
18944,X.TO,13-09-2021,-0.001497961
18945,X.TO,14-09-2021,-0.001500316
18946,X.TO,15-09-2021,-0.003078943
18947,X.TO,16-09-2021,-0.001435335
18948,X.TO,17-09-2021,-0.012138938
18949,X.TO,20-09-2021,-0.010449786
18950,X.TO,21-09-2021,0.006005565
18951,X.TO,22-09-2021,0.003062107
18952,X.TO,23-09-2021,0.003415591
18953,X.TO,24-09-2021,0.007948643
18954,X.TO,27-09-2021,0.010097044
18955,X.TO,28-09-2021,-0.021606868
18956,X.TO,29-09-2021,0.001818536
18957,X.TO,30-09-2021,-0.00736723
18958,X.TO,01-10-2021,-0.004843767
18959,X.TO,04-10-2021,-0.018637977
18960,X.TO,05-10-2021,-0.007976522
18961,X.TO,06-10-2021,0.000679741
18962,X.TO,07-10-2021,0.010962788
18963,X.TO,08-10-2021,-0.003441138
18964,X.TO,12-10-2021,-0.005409925
18965,X.TO,13-10-2021,0.018290242
18966,X.TO,14-10-2021,-0.007723157
18967,X.TO,15-10-2021,-0.00455791
18968,X.TO,18-10-2021,0.001197538
18969,X.TO,19-10-2021,-0.002921407
18970,X.TO,20-10-2021,-0.002027579
18971,X.TO,21-10-2021,0.002702528
18972,X.TO,22-10-2021,0.001198787
18973,X.TO,25-10-2021,0.009761253
18974,X.TO,26-10-2021,-0.004161123
18975,X.TO,27-10-2021,-0.001713976
18976,X.TO,28-10-2021,0.00572668
18977,X.TO,29-10-2021,-0.006323629
18978,X.TO,01-11-2021,0.006768582
18979,X.TO,02-11-2021,-0.000964124
18980,X.TO,03-11-2021,-0.000296932
18981,X.TO,04-11-2021,0.002298247
18982,X.TO,05-11-2021,0.019579103
18983,X.TO,08-11-2021,0.003407063
18984,X.TO,09-11-2021,-0.027885443
18985,TXG.TO,02-07-2021,0
18986,TXG.TO,05-07-2021,-0.003425834
18987,TXG.TO,06-07-2021,0.004792888
18988,TXG.TO,07-07-2021,-0.001367054
18989,TXG.TO,08-07-2021,-0.031969366
18990,TXG.TO,09-07-2021,-0.012793351
18991,TXG.TO,12-07-2021,-0.030503454
18992,TXG.TO,13-07-2021,0.026202372
18993,TXG.TO,14-07-2021,0.017094433
18994,TXG.TO,15-07-2021,0.002116403
18995,TXG.TO,16-07-2021,-0.036602579
18996,TXG.TO,19-07-2021,-0.022173857
18997,TXG.TO,20-07-2021,-0.003743921
18998,TXG.TO,21-07-2021,0.036823011
18999,TXG.TO,22-07-2021,-0.028604811
19000,TXG.TO,23-07-2021,-0.008218201
19001,TXG.TO,26-07-2021,0.025917778
19002,TXG.TO,27-07-2021,-0.002195391
19003,TXG.TO,28-07-2021,0.008026311
19004,TXG.TO,29-07-2021,0.010842173
19005,TXG.TO,30-07-2021,0.008589888
19006,TXG.TO,03-08-2021,-0.016529302
19007,TXG.TO,04-08-2021,-0.027922461
19008,TXG.TO,05-08-2021,0.01699339
19009,TXG.TO,06-08-2021,-0.015504187
19010,TXG.TO,09-08-2021,-0.033285978
19011,TXG.TO,10-08-2021,-0.010050336
19012,TXG.TO,11-08-2021,0.016185324
19013,TXG.TO,12-08-2021,0.008374621
19014,TXG.TO,13-08-2021,0.019520139
19015,TXG.TO,16-08-2021,-0.006713938
19016,TXG.TO,17-08-2021,-0.018127385
19017,TXG.TO,18-08-2021,-0.006116227
19018,TXG.TO,19-08-2021,-0.018576386
19019,TXG.TO,20-08-2021,0.009331327
19020,TXG.TO,23-08-2021,0.046871769
19021,TXG.TO,24-08-2021,-0.003699597
19022,TXG.TO,25-08-2021,-0.017196685
19023,TXG.TO,26-08-2021,0.017937701
19024,TXG.TO,27-08-2021,0.041355186
19025,TXG.TO,30-08-2021,-0.025190249
19026,TXG.TO,31-08-2021,0.027320175
19027,TXG.TO,01-09-2021,-0.036105005
19028,TXG.TO,02-09-2021,-0.012578782
19029,TXG.TO,03-09-2021,0.047974315
19030,TXG.TO,07-09-2021,-0.025154039
19031,TXG.TO,08-09-2021,-0.003645647
19032,TXG.TO,09-09-2021,-0.002193785
19033,TXG.TO,10-09-2021,-0.015492748
19034,TXG.TO,13-09-2021,0.056373306
19035,TXG.TO,14-09-2021,-0.01486753
19036,TXG.TO,15-09-2021,-0.015816289
19037,TXG.TO,16-09-2021,-0.034651458
19038,TXG.TO,17-09-2021,0
19039,TXG.TO,20-09-2021,-0.006774584
19040,TXG.TO,21-09-2021,0.000755002
19041,TXG.TO,22-09-2021,0
19042,TXG.TO,23-09-2021,-0.047922616
19043,TXG.TO,24-09-2021,-0.003172088
19044,TXG.TO,27-09-2021,0.001587302
19045,TXG.TO,28-09-2021,-0.005566615
19046,TXG.TO,29-09-2021,-0.023397598
19047,TXG.TO,30-09-2021,0.03292148
19048,TXG.TO,01-10-2021,-0.012718772
19049,TXG.TO,04-10-2021,0.030723173
19050,TXG.TO,05-10-2021,0.018447871
19051,TXG.TO,06-10-2021,0.042496145
19052,TXG.TO,07-10-2021,-0.015447163
19053,TXG.TO,08-10-2021,0
19054,TXG.TO,12-10-2021,0.007385558
19055,TXG.TO,13-10-2021,0.005137626
19056,TXG.TO,14-10-2021,0.03524277
19057,TXG.TO,15-10-2021,0.011243969
19058,TXG.TO,18-10-2021,-0.006309169
19059,TXG.TO,19-10-2021,-0.006349228
19060,TXG.TO,20-10-2021,0.02308602
19061,TXG.TO,21-10-2021,-0.00415801
19062,TXG.TO,22-10-2021,0.015846008
19063,TXG.TO,25-10-2021,0.016943814
19064,TXG.TO,26-10-2021,-0.004715401
19065,TXG.TO,27-10-2021,-0.006775094
19066,TXG.TO,28-10-2021,-0.003404838
19067,TXG.TO,29-10-2021,-0.018589176
19068,TXG.TO,01-11-2021,-0.000695169
19069,TXG.TO,02-11-2021,-0.007678921
19070,TXG.TO,03-11-2021,0.017367578
19071,TXG.TO,04-11-2021,-0.026519349
19072,TXG.TO,05-11-2021,0.047644496
19073,TXG.TO,08-11-2021,-0.01700143
19074,TXG.TO,09-11-2021,0.033718636
19075,TIH.TO,02-07-2021,0
19076,TIH.TO,05-07-2021,-0.011696069
19077,TIH.TO,06-07-2021,-0.008909782
19078,TIH.TO,07-07-2021,-0.006142254
19079,TIH.TO,08-07-2021,-0.00904552
19080,TIH.TO,09-07-2021,0.001529206
19081,TIH.TO,12-07-2021,0.007421544
19082,TIH.TO,13-07-2021,-0.004655822
19083,TIH.TO,14-07-2021,-0.002097483
19084,TIH.TO,15-07-2021,-0.008915402
19085,TIH.TO,16-07-2021,-0.007442107
19086,TIH.TO,19-07-2021,-0.01190602
19087,TIH.TO,20-07-2021,0.010352614
19088,TIH.TO,21-07-2021,0.01197618
19089,TIH.TO,22-07-2021,-0.001729501
19090,TIH.TO,23-07-2021,-0.000288733
19091,TIH.TO,26-07-2021,-0.001347675
19092,TIH.TO,27-07-2021,0.001732486
19093,TIH.TO,28-07-2021,-9.61E-05
19094,TIH.TO,29-07-2021,0.012139764
19095,TIH.TO,30-07-2021,0.001708803
19096,TIH.TO,03-08-2021,-0.004277307
19097,TIH.TO,04-08-2021,0.013905416
19098,TIH.TO,05-08-2021,0.004218506
19099,TIH.TO,06-08-2021,-0.016125547
19100,TIH.TO,09-08-2021,0.005687716
19101,TIH.TO,10-08-2021,-0.005497637
19102,TIH.TO,11-08-2021,0.002752596
19103,TIH.TO,12-08-2021,0.014117858
19104,TIH.TO,13-08-2021,0.001867419
19105,TIH.TO,16-08-2021,0.001398305
19106,TIH.TO,17-08-2021,-0.006823435
19107,TIH.TO,18-08-2021,0.000562626
19108,TIH.TO,19-08-2021,0.017929799
19109,TIH.TO,20-08-2021,0.002207241
19110,TIH.TO,23-08-2021,-0.014901464
19111,TIH.TO,24-08-2021,-0.001960137
19112,TIH.TO,25-08-2021,0.001400449
19113,TIH.TO,26-08-2021,-0.001774253
19114,TIH.TO,27-08-2021,-0.011657544
19115,TIH.TO,30-08-2021,0.002266868
19116,TIH.TO,31-08-2021,0.000848834
19117,TIH.TO,01-09-2021,-0.005482566
19118,TIH.TO,02-09-2021,0.007083843
19119,TIH.TO,03-09-2021,0.007594643
19120,TIH.TO,07-09-2021,-0.00356745
19121,TIH.TO,08-09-2021,-0.013254
19122,TIH.TO,09-09-2021,0.011842355
19123,TIH.TO,10-09-2021,0.004604108
19124,TIH.TO,13-09-2021,-0.02122289
19125,TIH.TO,14-09-2021,-0.014565027
19126,TIH.TO,15-09-2021,0.023051323
19127,TIH.TO,16-09-2021,0.008791486
19128,TIH.TO,17-09-2021,-0.00983642
19129,TIH.TO,20-09-2021,-0.0212294
19130,TIH.TO,21-09-2021,0.006869519
19131,TIH.TO,22-09-2021,0.002792362
19132,TIH.TO,23-09-2021,0.040052515
19133,TIH.TO,24-09-2021,-0.01423481
19134,TIH.TO,27-09-2021,-0.003097004
19135,TIH.TO,28-09-2021,0.006184511
19136,TIH.TO,29-09-2021,-0.005151085
19137,TIH.TO,30-09-2021,-0.007256271
19138,TIH.TO,01-10-2021,-0.001798663
19139,TIH.TO,04-10-2021,-0.001422295
19140,TIH.TO,05-10-2021,0.0119785
19141,TIH.TO,06-10-2021,-0.001689084
19142,TIH.TO,07-10-2021,0.014174049
19143,TIH.TO,08-10-2021,-0.005850392
19144,TIH.TO,12-10-2021,-9.32E-05
19145,TIH.TO,13-10-2021,0.021014583
19146,TIH.TO,14-10-2021,0.003096297
19147,TIH.TO,15-10-2021,9.09E-05
19148,TIH.TO,18-10-2021,0.016500978
19149,TIH.TO,19-10-2021,-0.0117844
19150,TIH.TO,20-10-2021,-0.009546832
19151,TIH.TO,21-10-2021,0.009456374
19152,TIH.TO,22-10-2021,0.002350153
19153,TIH.TO,25-10-2021,-0.011075936
19154,TIH.TO,26-10-2021,0.002734952
19155,TIH.TO,27-10-2021,-0.012274524
19156,TIH.TO,28-10-2021,0.01926029
19157,TIH.TO,29-10-2021,-0.004530584
19158,TIH.TO,01-11-2021,0.01227564
19159,TIH.TO,02-11-2021,0.002508706
19160,TIH.TO,03-11-2021,-0.001164008
19161,TIH.TO,04-11-2021,0.011402239
19162,TIH.TO,05-11-2021,-0.006397742
19163,TIH.TO,08-11-2021,0.003914622
19164,TIH.TO,09-11-2021,-0.000266518
19165,TD.TO,02-07-2021,0
19166,TD.TO,05-07-2021,0.007329422
19167,TD.TO,06-07-2021,-0.004459996
19168,TD.TO,07-07-2021,-0.003559244
19169,TD.TO,08-07-2021,-0.028253857
19170,TD.TO,09-07-2021,0.011279441
19171,TD.TO,12-07-2021,0.004123776
19172,TD.TO,13-07-2021,-0.004123776
19173,TD.TO,14-07-2021,-0.000590493
19174,TD.TO,15-07-2021,0
19175,TD.TO,16-07-2021,-0.007470292
19176,TD.TO,19-07-2021,-0.026655332
19177,TD.TO,20-07-2021,0.006457507
19178,TD.TO,21-07-2021,0.006174719
19179,TD.TO,22-07-2021,-0.005324876
19180,TD.TO,23-07-2021,0.003270906
19181,TD.TO,26-07-2021,0.00012097
19182,TD.TO,27-07-2021,0.004825656
19183,TD.TO,28-07-2021,0.001923788
19184,TD.TO,29-07-2021,0.005390811
19185,TD.TO,30-07-2021,-0.009000983
19186,TD.TO,03-08-2021,0.008044814
19187,TD.TO,04-08-2021,-0.002754414
19188,TD.TO,05-08-2021,0.003710584
19189,TD.TO,06-08-2021,0.012820712
19190,TD.TO,09-08-2021,-0.002243652
19191,TD.TO,10-08-2021,0.013503403
19192,TD.TO,11-08-2021,0.009056176
19193,TD.TO,12-08-2021,-0.000809445
19194,TD.TO,13-08-2021,-0.003824448
19195,TD.TO,16-08-2021,0.001740147
19196,TD.TO,17-08-2021,-0.003832443
19197,TD.TO,18-08-2021,-0.003380183
19198,TD.TO,19-08-2021,-0.000934484
19199,TD.TO,20-08-2021,0.00652302
19200,TD.TO,23-08-2021,0.001276352
19201,TD.TO,24-08-2021,-0.005464844
19202,TD.TO,25-08-2021,-0.000233195
19203,TD.TO,26-08-2021,-0.024197116
19204,TD.TO,27-08-2021,-0.004790391
19205,TD.TO,30-08-2021,-0.006503702
19206,TD.TO,31-08-2021,-0.010079678
19207,TD.TO,01-09-2021,0.002438121
19208,TD.TO,02-09-2021,0.00437372
19209,TD.TO,03-09-2021,-0.000484983
